"DAYSAHEAD","TARGETDATE","FORECASTDEMAND","CARDINALPOINT","CP_TYPE","CP_ST_TIME","CP_END_TIME","F_Point","FORECAST_TIMESTAMP"
2,"2023-10-11",18201,"1F","F",30,30,NA,"2023-10-09T14:58:56Z"
2,"2023-10-11",17489,"1S","T",100,130,NA,"2023-10-09T14:58:56Z"
2,"2023-10-11",17461,"1A","P",200,300,NA,"2023-10-09T14:58:56Z"
2,"2023-10-11",16424,"4","F",400,400,"Om","2023-10-09T14:58:56Z"
2,"2023-10-11",16519,"1B","T",430,730,NA,"2023-10-09T14:58:56Z"
2,"2023-10-11",28154,"2F","P",800,900,NA,"2023-10-09T14:58:56Z"
2,"2023-10-11",28836,"2A","P",930,1030,"DM","2023-10-09T14:58:56Z"
2,"2023-10-11",28629,"2B","P",1100,1300,NA,"2023-10-09T14:58:56Z"
2,"2023-10-11",28184,"3B","T",1330,1630,"Dm","2023-10-09T14:58:56Z"
2,"2023-10-11",31907,"3C","P",1700,1830,NA,"2023-10-09T14:58:56Z"
2,"2023-10-11",32006,"4B","P",1900,2030,"EM","2023-10-09T14:58:56Z"
2,"2023-10-11",20743,"4C","F",2400,2400,NA,"2023-10-09T14:58:56Z"
2,"2023-10-12",20274,"1F","F",30,30,NA,"2023-10-10T16:02:30Z"
2,"2023-10-12",19417,"1S","T",100,130,NA,"2023-10-10T16:02:30Z"
2,"2023-10-12",19468,"1A","P",200,300,NA,"2023-10-10T16:02:30Z"
2,"2023-10-12",18785,"4","F",400,400,"Om","2023-10-10T16:02:30Z"
2,"2023-10-12",18835,"1B","T",430,730,NA,"2023-10-10T16:02:30Z"
2,"2023-10-12",30428,"2F","P",800,900,NA,"2023-10-10T16:02:30Z"
2,"2023-10-12",30607,"2A","P",930,1030,"DM","2023-10-10T16:02:30Z"
2,"2023-10-12",29842,"2B","P",1100,1300,NA,"2023-10-10T16:02:30Z"
2,"2023-10-12",27781,"3B","T",1330,1630,"Dm","2023-10-10T16:02:30Z"
2,"2023-10-12",32616,"3C","P",1700,1830,NA,"2023-10-10T16:02:30Z"
2,"2023-10-12",33147,"4B","P",1900,2030,"EM","2023-10-10T16:02:30Z"
2,"2023-10-12",20249,"4C","F",2400,2400,NA,"2023-10-10T16:02:30Z"
2,"2023-10-13",20094,"1F","F",30,30,NA,"2023-10-11T14:58:49Z"
2,"2023-10-13",18905,"1S","T",100,130,NA,"2023-10-11T14:58:49Z"
2,"2023-10-13",18964,"1A","P",200,300,NA,"2023-10-11T14:58:49Z"
2,"2023-10-13",17563,"4","F",400,400,NA,"2023-10-11T14:58:49Z"
2,"2023-10-13",17526,"1B","T",430,730,"Om","2023-10-11T14:58:49Z"
2,"2023-10-13",28722,"2F","P",800,900,NA,"2023-10-11T14:58:49Z"
2,"2023-10-13",29510,"2A","P",930,1030,"DM","2023-10-11T14:58:49Z"
2,"2023-10-13",29184,"2B","P",1100,1300,NA,"2023-10-11T14:58:49Z"
2,"2023-10-13",26227,"3B","T",1330,1630,"Dm","2023-10-11T14:58:49Z"
2,"2023-10-13",30176,"3C","P",1700,1830,NA,"2023-10-11T14:58:49Z"
2,"2023-10-13",30727,"4B","P",1900,2030,"EM","2023-10-11T14:58:49Z"
2,"2023-10-13",19290,"4C","F",2400,2400,NA,"2023-10-11T14:58:49Z"
2,"2023-10-14",19077,"1F","F",30,30,NA,"2023-10-12T15:20:02Z"
2,"2023-10-14",17990,"1S","T",100,130,NA,"2023-10-12T15:20:02Z"
2,"2023-10-14",18204,"1A","P",200,300,NA,"2023-10-12T15:20:02Z"
2,"2023-10-14",16617,"4","F",400,400,NA,"2023-10-12T15:20:02Z"
2,"2023-10-14",16273,"1B","T",430,730,"Om","2023-10-12T15:20:02Z"
2,"2023-10-14",22612,"2F","P",800,900,NA,"2023-10-12T15:20:02Z"
2,"2023-10-14",22985,"2A","P",930,1030,"DM","2023-10-12T15:20:02Z"
2,"2023-10-14",21859,"2B","P",1100,1300,NA,"2023-10-12T15:20:02Z"
2,"2023-10-14",18959,"3B","T",1330,1630,"Dm","2023-10-12T15:20:02Z"
2,"2023-10-14",27773,"3C","P",1700,1830,NA,"2023-10-12T15:20:02Z"
2,"2023-10-14",29806,"4B","P",1900,2030,"EM","2023-10-12T15:20:02Z"
2,"2023-10-14",20537,"4C","F",2400,2400,NA,"2023-10-12T15:20:02Z"
2,"2023-10-15",20723,"1F","F",30,30,NA,"2023-10-13T15:38:04Z"
2,"2023-10-15",19561,"1S","T",100,130,NA,"2023-10-13T15:38:04Z"
2,"2023-10-15",19655,"1A","P",200,300,NA,"2023-10-13T15:38:04Z"
2,"2023-10-15",18329,"4","F",400,400,NA,"2023-10-13T15:38:04Z"
2,"2023-10-15",17770,"1B","T",430,730,"Om","2023-10-13T15:38:04Z"
2,"2023-10-15",23482,"2F","P",800,900,NA,"2023-10-13T15:38:04Z"
2,"2023-10-15",24075,"2A","P",930,1030,"DM","2023-10-13T15:38:04Z"
2,"2023-10-15",23762,"2B","P",1100,1300,NA,"2023-10-13T15:38:04Z"
2,"2023-10-15",22279,"3B","T",1330,1630,"Dm","2023-10-13T15:38:04Z"
2,"2023-10-15",30976,"3C","P",1700,1830,NA,"2023-10-13T15:38:04Z"
2,"2023-10-15",32414,"4B","P",1900,2030,"EM","2023-10-13T15:38:04Z"
2,"2023-10-15",22059,"4C","F",2400,2400,NA,"2023-10-13T15:38:04Z"
2,"2023-10-16",20695,"1F","F",30,30,NA,"2023-10-14T15:36:03Z"
2,"2023-10-16",20319,"1S","T",100,130,NA,"2023-10-14T15:36:03Z"
2,"2023-10-16",20912,"1A","P",200,300,NA,"2023-10-14T15:36:03Z"
2,"2023-10-16",20312,"4","F",400,400,"Om","2023-10-14T15:36:03Z"
2,"2023-10-16",20405,"1B","T",430,730,NA,"2023-10-14T15:36:03Z"
2,"2023-10-16",33009,"2F","P",800,900,NA,"2023-10-14T15:36:03Z"
2,"2023-10-16",33191,"2A","P",930,1030,"DM","2023-10-14T15:36:03Z"
2,"2023-10-16",31640,"2B","P",1100,1300,NA,"2023-10-14T15:36:03Z"
2,"2023-10-16",29869,"3B","T",1330,1630,"Dm","2023-10-14T15:36:03Z"
2,"2023-10-16",35568,"3C","P",1700,1800,NA,"2023-10-14T15:36:03Z"
2,"2023-10-16",35816,"4B","P",1830,2000,"EM","2023-10-14T15:36:03Z"
2,"2023-10-16",23664,"4C","F",2400,2400,NA,"2023-10-14T15:36:03Z"
2,"2023-10-17",21340,"1F","F",30,30,NA,"2023-10-15T15:59:07Z"
2,"2023-10-17",20440,"1S","T",100,130,NA,"2023-10-15T15:59:07Z"
2,"2023-10-17",20570,"1A","P",200,300,NA,"2023-10-15T15:59:07Z"
2,"2023-10-17",20390,"4","F",400,400,"Om","2023-10-15T15:59:07Z"
2,"2023-10-17",20628,"1B","T",430,730,NA,"2023-10-15T15:59:07Z"
2,"2023-10-17",31641,"2F","P",800,900,"DM","2023-10-15T15:59:07Z"
2,"2023-10-17",31336,"2A","P",930,1030,NA,"2023-10-15T15:59:07Z"
2,"2023-10-17",30186,"2B","P",1100,1300,NA,"2023-10-15T15:59:07Z"
2,"2023-10-17",27929,"3B","T",1330,1630,"Dm","2023-10-15T15:59:07Z"
2,"2023-10-17",33475,"3C","P",1700,1800,NA,"2023-10-15T15:59:07Z"
2,"2023-10-17",33796,"4B","P",1830,2000,"EM","2023-10-15T15:59:07Z"
2,"2023-10-17",20986,"4C","F",2400,2400,NA,"2023-10-15T15:59:07Z"
2,"2023-10-18",20127,"1F","F",30,30,NA,"2023-10-16T16:08:29Z"
2,"2023-10-18",18977,"1S","T",100,130,NA,"2023-10-16T16:08:29Z"
2,"2023-10-18",19274,"1A","P",200,300,NA,"2023-10-16T16:08:29Z"
2,"2023-10-18",17623,"4","F",400,400,NA,"2023-10-16T16:08:29Z"
2,"2023-10-18",17505,"1B","T",430,730,"Om","2023-10-16T16:08:29Z"
2,"2023-10-18",29041,"2F","P",800,900,NA,"2023-10-16T16:08:29Z"
2,"2023-10-18",29657,"2A","P",930,1030,"DM","2023-10-16T16:08:29Z"
2,"2023-10-18",29131,"2B","P",1100,1300,NA,"2023-10-16T16:08:29Z"
2,"2023-10-18",27811,"3B","T",1330,1630,"Dm","2023-10-16T16:08:29Z"
2,"2023-10-18",32136,"3C","P",1700,1800,NA,"2023-10-16T16:08:29Z"
2,"2023-10-18",32211,"4B","P",1830,2000,"EM","2023-10-16T16:08:29Z"
2,"2023-10-18",19043,"4C","F",2400,2400,NA,"2023-10-16T16:08:29Z"
2,"2023-10-19",17909,"1F","F",30,30,NA,"2023-10-17T14:50:07Z"
2,"2023-10-19",17345,"1S","T",100,130,NA,"2023-10-17T14:50:07Z"
2,"2023-10-19",17375,"1A","P",200,300,NA,"2023-10-17T14:50:07Z"
2,"2023-10-19",16736,"4","F",400,400,"Om","2023-10-17T14:50:07Z"
2,"2023-10-19",16738,"1B","T",430,730,NA,"2023-10-17T14:50:07Z"
2,"2023-10-19",28950,"2F","P",800,900,NA,"2023-10-17T14:50:07Z"
2,"2023-10-19",30344,"2A","P",930,1030,NA,"2023-10-17T14:50:07Z"
2,"2023-10-19",30608,"2B","P",1100,1300,"DM","2023-10-17T14:50:07Z"
2,"2023-10-19",29223,"3B","T",1330,1630,"Dm","2023-10-17T14:50:07Z"
2,"2023-10-19",32549,"3C","P",1700,1800,NA,"2023-10-17T14:50:07Z"
2,"2023-10-19",33479,"4B","P",1830,2000,"EM","2023-10-17T14:50:07Z"
2,"2023-10-19",19667,"4C","F",2400,2400,NA,"2023-10-17T14:50:07Z"
2,"2023-10-20",19560,"1F","F",30,30,NA,"2023-10-18T15:35:11Z"
2,"2023-10-20",18765,"1S","T",100,130,NA,"2023-10-18T15:35:11Z"
2,"2023-10-20",18672,"1A","P",200,300,NA,"2023-10-18T15:35:11Z"
2,"2023-10-20",17908,"4","F",400,400,NA,"2023-10-18T15:35:11Z"
2,"2023-10-20",17822,"1B","T",430,730,"Om","2023-10-18T15:35:11Z"
2,"2023-10-20",28971,"2F","P",800,900,NA,"2023-10-18T15:35:11Z"
2,"2023-10-20",30717,"2A","P",930,1030,NA,"2023-10-18T15:35:11Z"
2,"2023-10-20",31204,"2B","P",1100,1300,"DM","2023-10-18T15:35:11Z"
2,"2023-10-20",29054,"3B","T",1330,1630,"Dm","2023-10-18T15:35:11Z"
2,"2023-10-20",31324,"3C","P",1700,1800,NA,"2023-10-18T15:35:11Z"
2,"2023-10-20",31495,"4B","P",1830,2000,"EM","2023-10-18T15:35:11Z"
2,"2023-10-20",19353,"4C","F",2400,2400,NA,"2023-10-18T15:35:11Z"
2,"2023-10-21",18564,"1F","F",30,30,NA,"2023-10-19T14:45:11Z"
2,"2023-10-21",17775,"1S","T",100,130,NA,"2023-10-19T14:45:11Z"
2,"2023-10-21",17984,"1A","P",200,300,NA,"2023-10-19T14:45:11Z"
2,"2023-10-21",16201,"4","F",400,400,NA,"2023-10-19T14:45:11Z"
2,"2023-10-21",15770,"1B","T",430,730,"Om","2023-10-19T14:45:11Z"
2,"2023-10-21",23790,"2F","P",800,900,NA,"2023-10-19T14:45:11Z"
2,"2023-10-21",25473,"2A","P",930,1030,"DM","2023-10-19T14:45:11Z"
2,"2023-10-21",25238,"2B","P",1100,1300,NA,"2023-10-19T14:45:11Z"
2,"2023-10-21",23355,"3B","T",1330,1630,"Dm","2023-10-19T14:45:11Z"
2,"2023-10-21",29055,"3C","P",1700,1800,NA,"2023-10-19T14:45:11Z"
2,"2023-10-21",30275,"4B","P",1830,2000,"EM","2023-10-19T14:45:11Z"
2,"2023-10-21",20367,"4C","F",2400,2400,NA,"2023-10-19T14:45:11Z"
2,"2023-10-22",20309,"1F","F",30,30,NA,"2023-10-20T15:33:26Z"
2,"2023-10-22",19701,"1S","T",100,130,NA,"2023-10-20T15:33:26Z"
2,"2023-10-22",19459,"1A","P",200,300,NA,"2023-10-20T15:33:26Z"
2,"2023-10-22",18461,"4","F",400,400,NA,"2023-10-20T15:33:26Z"
2,"2023-10-22",17894,"1B","T",430,730,"Om","2023-10-20T15:33:26Z"
2,"2023-10-22",23671,"2F","P",800,900,NA,"2023-10-20T15:33:26Z"
2,"2023-10-22",24490,"2A","P",930,1030,"DM","2023-10-20T15:33:26Z"
2,"2023-10-22",24113,"2B","P",1100,1300,NA,"2023-10-20T15:33:26Z"
2,"2023-10-22",22851,"3B","T",1330,1630,"Dm","2023-10-20T15:33:26Z"
2,"2023-10-22",30796,"3C","P",1700,1800,NA,"2023-10-20T15:33:26Z"
2,"2023-10-22",32531,"4B","P",1830,2000,"EM","2023-10-20T15:33:26Z"
2,"2023-10-22",21544,"4C","F",2400,2400,NA,"2023-10-20T15:33:26Z"
2,"2023-10-23",20603,"1F","F",30,30,NA,"2023-10-21T15:21:52Z"
2,"2023-10-23",20342,"1S","T",100,130,NA,"2023-10-21T15:21:52Z"
2,"2023-10-23",20576,"1A","P",200,300,NA,"2023-10-21T15:21:52Z"
2,"2023-10-23",20139,"4","F",400,400,NA,"2023-10-21T15:21:52Z"
2,"2023-10-23",19948,"1B","T",430,730,"Om","2023-10-21T15:21:52Z"
2,"2023-10-23",31520,"2F","P",800,900,NA,"2023-10-21T15:21:52Z"
2,"2023-10-23",31961,"2A","P",930,1030,"DM","2023-10-21T15:21:52Z"
2,"2023-10-23",31678,"2B","P",1100,1300,NA,"2023-10-21T15:21:52Z"
2,"2023-10-23",30657,"3B","T",1330,1630,"Dm","2023-10-21T15:21:52Z"
2,"2023-10-23",34635,"3C","P",1700,1800,NA,"2023-10-21T15:21:52Z"
2,"2023-10-23",35343,"4B","P",1830,2000,"EM","2023-10-21T15:21:52Z"
2,"2023-10-23",22171,"4C","F",2400,2400,NA,"2023-10-21T15:21:52Z"
2,"2023-10-24",20816,"1F","F",30,30,NA,"2023-10-22T15:46:07Z"
2,"2023-10-24",20562,"1S","T",100,130,NA,"2023-10-22T15:46:07Z"
2,"2023-10-24",20661,"1A","P",200,300,NA,"2023-10-22T15:46:07Z"
2,"2023-10-24",19417,"4","F",400,400,"Om","2023-10-22T15:46:07Z"
2,"2023-10-24",19558,"1B","T",430,730,NA,"2023-10-22T15:46:07Z"
2,"2023-10-24",31784,"2F","P",800,900,NA,"2023-10-22T15:46:07Z"
2,"2023-10-24",32360,"2A","P",930,1030,"DM","2023-10-22T15:46:07Z"
2,"2023-10-24",31264,"2B","P",1100,1300,NA,"2023-10-22T15:46:07Z"
2,"2023-10-24",29435,"3B","T",1330,1630,"Dm","2023-10-22T15:46:07Z"
2,"2023-10-24",35350,"3C","P",1700,1800,NA,"2023-10-22T15:46:07Z"
2,"2023-10-24",36497,"4B","P",1830,2000,"EM","2023-10-22T15:46:07Z"
2,"2023-10-24",23642,"4C","F",2400,2400,NA,"2023-10-22T15:46:07Z"
2,"2023-10-25",22048,"1F","F",30,30,NA,"2023-10-23T16:13:45Z"
2,"2023-10-25",21251,"1S","T",100,130,NA,"2023-10-23T16:13:45Z"
2,"2023-10-25",21497,"1A","P",200,300,NA,"2023-10-23T16:13:45Z"
2,"2023-10-25",20716,"4","F",400,400,"Om","2023-10-23T16:13:45Z"
2,"2023-10-25",20867,"1B","T",430,730,NA,"2023-10-23T16:13:45Z"
2,"2023-10-25",32714,"2F","P",800,900,NA,"2023-10-23T16:13:45Z"
2,"2023-10-25",32967,"2A","P",930,1030,"DM","2023-10-23T16:13:45Z"
2,"2023-10-25",31650,"2B","P",1100,1300,NA,"2023-10-23T16:13:45Z"
2,"2023-10-25",29814,"3B","T",1330,1630,"Dm","2023-10-23T16:13:45Z"
2,"2023-10-25",34795,"3C","P",1700,1800,NA,"2023-10-23T16:13:45Z"
2,"2023-10-25",35340,"4B","P",1830,2000,"EM","2023-10-23T16:13:45Z"
2,"2023-10-25",21694,"4C","F",2400,2400,NA,"2023-10-23T16:13:45Z"
2,"2023-10-26",21871,"1F","F",30,30,NA,"2023-10-24T16:12:53Z"
2,"2023-10-26",21198,"1S","T",100,130,NA,"2023-10-24T16:12:53Z"
2,"2023-10-26",21419,"1A","P",200,300,NA,"2023-10-24T16:12:53Z"
2,"2023-10-26",20113,"4","F",400,400,NA,"2023-10-24T16:12:53Z"
2,"2023-10-26",19936,"1B","T",430,730,"Om","2023-10-24T16:12:53Z"
2,"2023-10-26",31594,"2F","P",800,900,NA,"2023-10-24T16:12:53Z"
2,"2023-10-26",32028,"2A","P",930,1030,"DM","2023-10-24T16:12:53Z"
2,"2023-10-26",31840,"2B","P",1100,1300,NA,"2023-10-24T16:12:53Z"
2,"2023-10-26",29339,"3B","T",1330,1630,"Dm","2023-10-24T16:12:53Z"
2,"2023-10-26",34738,"3C","P",1700,1800,NA,"2023-10-24T16:12:53Z"
2,"2023-10-26",35753,"4B","P",1830,2000,"EM","2023-10-24T16:12:53Z"
2,"2023-10-26",22691,"4C","F",2400,2400,NA,"2023-10-24T16:12:53Z"
2,"2023-10-27",22037,"1F","F",30,30,NA,"2023-10-25T11:31:26Z"
2,"2023-10-27",21236,"1S","T",100,130,NA,"2023-10-25T11:31:26Z"
2,"2023-10-27",21529,"1A","P",200,300,NA,"2023-10-25T11:31:26Z"
2,"2023-10-27",20113,"4","F",400,400,NA,"2023-10-25T11:31:26Z"
2,"2023-10-27",20041,"1B","T",430,730,"Om","2023-10-25T11:31:26Z"
2,"2023-10-27",31347,"2F","P",800,900,NA,"2023-10-25T11:31:26Z"
2,"2023-10-27",31804,"2A","P",930,1030,"DM","2023-10-25T11:31:26Z"
2,"2023-10-27",31196,"2B","P",1100,1300,NA,"2023-10-25T11:31:26Z"
2,"2023-10-27",28673,"3B","T",1330,1630,"Dm","2023-10-25T11:31:26Z"
2,"2023-10-27",33244,"3C","P",1700,1800,NA,"2023-10-25T11:31:26Z"
2,"2023-10-27",34500,"4B","P",1830,2000,"EM","2023-10-25T11:31:26Z"
2,"2023-10-27",22313,"4C","F",2400,2400,NA,"2023-10-25T11:31:26Z"
2,"2023-10-28",21420,"1F","F",30,30,NA,"2023-10-26T16:02:52Z"
2,"2023-10-28",20440,"1S","T",100,130,NA,"2023-10-26T16:02:52Z"
2,"2023-10-28",20607,"1A","P",200,300,NA,"2023-10-26T16:02:52Z"
2,"2023-10-28",18809,"4","F",400,400,NA,"2023-10-26T16:02:52Z"
2,"2023-10-28",18492,"1B","T",430,730,"Om","2023-10-26T16:02:52Z"
2,"2023-10-28",25549,"2F","P",800,900,NA,"2023-10-26T16:02:52Z"
2,"2023-10-28",26664,"2A","P",930,1030,"DM","2023-10-26T16:02:52Z"
2,"2023-10-28",26390,"2B","P",1100,1300,NA,"2023-10-26T16:02:52Z"
2,"2023-10-28",23460,"3B","T",1330,1630,"Dm","2023-10-26T16:02:52Z"
2,"2023-10-28",29771,"3C","P",1700,1800,NA,"2023-10-26T16:02:52Z"
2,"2023-10-28",31001,"4B","P",1830,2000,"EM","2023-10-26T16:02:52Z"
2,"2023-10-28",20308,"4C","F",2400,2400,NA,"2023-10-26T16:02:52Z"
2,"2023-10-29",19885,"1F","F",30,30,NA,"2023-10-27T16:12:41Z"
2,"2023-10-29",18950,"1S","T",100,130,NA,"2023-10-27T16:12:41Z"
2,"2023-10-29",19346,"1A","P",100,230,NA,"2023-10-27T16:12:41Z"
2,"2023-10-29",17044,"4","F",400,400,NA,"2023-10-27T16:12:41Z"
2,"2023-10-29",16762,"1B","T",430,730,"Om","2023-10-27T16:12:41Z"
2,"2023-10-29",23545,"2F","P",800,900,NA,"2023-10-27T16:12:41Z"
2,"2023-10-29",24623,"2A","P",930,1030,NA,"2023-10-27T16:12:41Z"
2,"2023-10-29",25804,"2B","P",1100,1300,"DM","2023-10-27T16:12:41Z"
2,"2023-10-29",25695,"3B","T",1330,1630,"Dm","2023-10-27T16:12:41Z"
2,"2023-10-29",33452,"DP","P",1700,1800,"EM","2023-10-27T16:12:41Z"
2,"2023-10-29",27780,"4B","F",2100,2100,NA,"2023-10-27T16:12:41Z"
2,"2023-10-29",21105,"4C","F",2400,2400,NA,"2023-10-27T16:12:41Z"
2,"2023-10-30",20023,"1F","F",30,30,NA,"2023-10-28T15:22:48Z"
2,"2023-10-30",20236,"1A","P",100,230,NA,"2023-10-28T15:22:48Z"
2,"2023-10-30",18240,"4","F",400,400,NA,"2023-10-28T15:22:48Z"
2,"2023-10-30",18221,"1B","T",430,730,"Om","2023-10-28T15:22:48Z"
2,"2023-10-30",30843,"2F","P",800,900,NA,"2023-10-28T15:22:48Z"
2,"2023-10-30",31152,"2A","P",930,1030,"DM","2023-10-28T15:22:48Z"
2,"2023-10-30",30482,"2B","P",1100,1300,NA,"2023-10-28T15:22:48Z"
2,"2023-10-30",30120,"3B","T",1330,1630,"Dm","2023-10-28T15:22:48Z"
2,"2023-10-30",37767,"DP","P",1700,1800,"EM","2023-10-28T15:22:48Z"
2,"2023-10-30",32053,"4B","F",2100,2100,NA,"2023-10-28T15:22:48Z"
2,"2023-10-30",23081,"4C","F",2400,2400,NA,"2023-10-28T15:22:48Z"
2,"2023-10-31",22792,"1F","F",30,30,NA,"2023-10-29T14:57:01Z"
2,"2023-10-31",22801,"1A","P",100,230,NA,"2023-10-29T14:57:01Z"
2,"2023-10-31",20420,"4","F",400,400,NA,"2023-10-29T14:57:01Z"
2,"2023-10-31",20298,"1B","T",430,730,"Om","2023-10-29T14:57:01Z"
2,"2023-10-31",32568,"2F","P",800,900,NA,"2023-10-29T14:57:01Z"
2,"2023-10-31",33035,"2A","P",930,1030,"DM","2023-10-29T14:57:01Z"
2,"2023-10-31",31773,"2B","P",1100,1300,NA,"2023-10-29T14:57:01Z"
2,"2023-10-31",31725,"3B","T",1330,1630,"Dm","2023-10-29T14:57:01Z"
2,"2023-10-31",38377,"DP","P",1700,1800,"EM","2023-10-29T14:57:01Z"
2,"2023-10-31",31977,"4B","F",2100,2100,NA,"2023-10-29T14:57:01Z"
2,"2023-10-31",22024,"4C","F",2400,2400,NA,"2023-10-29T14:57:01Z"
2,"2023-11-01",20659,"1F","F",30,30,NA,"2023-10-30T14:31:41Z"
2,"2023-11-01",20693,"1A","P",100,230,NA,"2023-10-30T14:31:41Z"
2,"2023-11-01",17626,"4","F",400,400,NA,"2023-10-30T14:31:41Z"
2,"2023-11-01",17413,"1B","T",430,730,"Om","2023-10-30T14:31:41Z"
2,"2023-11-01",29899,"2F","P",800,900,"DM","2023-10-30T14:31:41Z"
2,"2023-11-01",29815,"2A","P",930,1030,NA,"2023-10-30T14:31:41Z"
2,"2023-11-01",29455,"2B","P",1100,1300,NA,"2023-10-30T14:31:41Z"
2,"2023-11-01",28721,"3B","T",1330,1630,"Dm","2023-10-30T14:31:41Z"
2,"2023-11-01",36559,"DP","P",1700,1800,"EM","2023-10-30T14:31:41Z"
2,"2023-11-01",30699,"4B","F",2100,2100,NA,"2023-10-30T14:31:41Z"
2,"2023-11-01",21482,"4C","F",2400,2400,NA,"2023-10-30T14:31:41Z"
2,"2023-11-02",21171,"1F","F",30,30,NA,"2023-10-31T14:48:17Z"
2,"2023-11-02",21322,"1A","P",100,230,NA,"2023-10-31T14:48:17Z"
2,"2023-11-02",18804,"4","F",400,400,"Om","2023-10-31T14:48:17Z"
2,"2023-11-02",18819,"1B","T",430,730,NA,"2023-10-31T14:48:17Z"
2,"2023-11-02",30614,"2F","P",800,900,NA,"2023-10-31T14:48:17Z"
2,"2023-11-02",31450,"2A","P",930,1030,"DM","2023-10-31T14:48:17Z"
2,"2023-11-02",31396,"2B","P",1100,1300,NA,"2023-10-31T14:48:17Z"
2,"2023-11-02",30911,"3B","T",1330,1630,"Dm","2023-10-31T14:48:17Z"
2,"2023-11-02",35775,"DP","P",1700,1800,"EM","2023-10-31T14:48:17Z"
2,"2023-11-02",30294,"4B","F",2100,2100,NA,"2023-10-31T14:48:17Z"
2,"2023-11-02",21381,"4C","F",2400,2400,NA,"2023-10-31T14:48:17Z"
